CVEGEO,Municipio,Pobreza_pct,Pobreza_extrema_pct,Carencia_servicios_pct,Estado,poblacion_total,pct_rural,clasificacion_rural,monto_agua,monto_recaudado_percapita,tomas_pagadas,Clave RHA,RHA,cobertura_agua_conagua_pct,carencia_agua_conagua_pct
26034,Huépac,9.7486338798,0.0,0.4371584699,Sonora,950,100.0,Rural,169586.0,180.0,265.0,II,Noroeste,100.0,0.0
26035,Imuris,36.4798449167,3.6654016043,3.4255263179,Sonora,13203,47.55737332424449,Urbano,6056159.0,483.0,4529.0,II,Noroeste,98.47,1.5300000000000011
26036,Magdalena,28.6675724071,2.4410294391,2.9478812945,Sonora,33415,8.9361065389795,Urbano,25177496.0,762.0,10671.0,II,Noroeste,99.59,0.4099999999999966
26037,Mazatán,30.191627907,2.5293023256,5.2093023256,Sonora,1129,100.0,Rural,25192.0,23.0,365.0,II,Noroeste,97.82,2.180000000000007
26038,Moctezuma,22.041210432,0.3814453514,0.2389010551,Sonora,5184,7.658179012345679,Urbano,1924599.0,372.0,1257.0,II,Noroeste,99.05,0.9500000000000028
26039,Naco,47.835382639,7.5859790787,3.9273261149,Sonora,5802,5.463633229920717,Urbano,4184666.0,725.0,2140.0,II,Noroeste,98.91,1.0900000000000034
26040,Nácori Chico,56.0565912117,10.1338215712,12.1837549933,Sonora,1547,100.0,Rural,227850.0,149.0,228.0,II,Noroeste,99.87,0.12999999999999545
26041,Nacozari de García,18.2794144396,1.7980369004,2.9447793194,Sonora,14483,10.329351653662917,Urbano,9011042.0,627.0,23431.0,II,Noroeste,99.33,0.6700000000000017
26042,Navojoa,38.8855472942,6.6735783165,32.2246939554,Sonora,165029,25.107708342170167,Urbano,78206925.0,476.0,47359.0,II,Noroeste,98.1,1.9000000000000057
26043,Nogales,29.4999500537,2.3819054192,14.465517458,Sonora,265225,1.5413328306155152,Urbano,305232374.0,1153.0,39240.0,II,Noroeste,95.37,4.6299999999999955
26044,Ónavas,24.5697674419,2.5290697674,11.3372093023,Sonora,380,100.0,Rural,65909.0,181.0,140.0,II,Noroeste,100.0,0.0
26045,Opodepe,35.7646559048,6.4439252336,10.9175870858,Sonora,2652,100.0,Rural,430729.0,177.0,550.0,II,Noroeste,98.23,1.769999999999996
26046,Oquitoa,23.6398390342,3.0020120724,3.2193158954,Sonora,518,100.0,Rural,107659.0,217.0,205.0,II,Noroeste,99.8,0.20000000000000284
26047,Pitiquito,29.401934323,5.6012145749,14.0013495277,Sonora,9401,16.083395383469842,Urbano,4067435.0,446.0,1932.0,II,Noroeste,96.96,3.0400000000000063
26048,Puerto Peñasco,36.3948799636,3.9194168164,3.7694321117,Sonora,62785,0.7708847654694593,Urbano,66732604.0,1065.0,17878.0,II,Noroeste,99.01,0.9899999999999949
26049,Quiriego,54.9433895921,18.5126582278,53.164556962,Sonora,3333,100.0,Rural,350.0,0.0,215.0,II,Noroeste,89.87,10.129999999999995
26050,Rayón,38.3385989011,4.1504120879,5.7005494505,Sonora,1524,100.0,Rural,172635.0,115.0,350.0,II,Noroeste,99.06,0.9399999999999977
26051,Rosario,38.7060567556,6.1963151207,24.5870393901,Sonora,4970,41.1066398390342,Urbano,723158.0,150.0,933.0,II,Noroeste,98.98,1.019999999999996
26052,Sahuaripa,38.5697053589,6.5030650583,11.8054182322,Sonora,5305,32.13949104618285,Urbano,683948.0,130.0,1859.0,II,Noroeste,99.66,0.3400000000000034
26053,San Felipe de Jesús,16.7907608696,0.3070652174,0.8152173913,Sonora,372,100.0,Rural,145480.0,394.0,299.0,II,Noroeste,100.0,0.0
26054,San Javier,23.2602996255,2.1573033708,5.2434456929,Sonora,551,100.0,Rural,25750.0,48.0,203.0,II,Noroeste,98.14,1.8599999999999994
26055,San Luis Río Colorado,41.3887599971,4.7963022893,5.2629062516,Sonora,200395,6.548067566556052,Urbano,114571572.0,576.0,42621.0,I,Península de Baja California,99.38,0.6200000000000045
26056,San Miguel de Horcasitas,59.6611686918,17.8512027692,33.7797282638,Sonora,10871,13.145064851439612,Urbano,719671.0,67.0,796.0,II,Noroeste,99.37,0.6299999999999955
26057,San Pedro de la Cueva,35.2087912088,5.1091575092,17.5091575092,Sonora,1521,100.0,Rural,1086023.0,745.0,1128.0,II,Noroeste,98.7,1.2999999999999972
26058,Santa Ana,27.274430663,1.7289385804,3.3466339474,Sonora,16437,24.730790290198943,Urbano,9236059.0,570.0,3771.0,II,Noroeste,99.51,0.4899999999999949
26059,Santa Cruz,35.4274580336,2.729616307,2.3980815348,Sonora,1907,100.0,Rural,311096.0,170.0,422.0,II,Noroeste,99.07,0.9300000000000068
26060,Sáric,46.1963284039,5.4217236104,5.6603773585,Sonora,2148,100.0,Rural,39346.0,19.0,512.0,II,Noroeste,97.83,2.1700000000000017
26061,Soyopa,18.5163934426,3.3941877794,15.7973174367,Sonora,1448,100.0,Rural,90995.0,67.0,425.0,II,Noroeste,96.93,3.069999999999993
26062,Suaqui Grande,25.3134057971,1.7617753623,3.2608695652,Sonora,1154,100.0,Rural,251413.0,226.0,1600.0,II,Noroeste,99.82,0.18000000000000682
26063,Tepache,31.5319693095,1.7723785166,2.1312872975,Sonora,1178,100.0,Rural,517407.0,439.0,600.0,II,Noroeste,100.0,0.0
26064,Trincheras,30.0997782705,2.504804139,4.0650406504,Sonora,1477,100.0,Rural,10120.0,7.0,363.0,II,Noroeste,99.2,0.7999999999999972
26065,Tubutama,34.6761442441,2.7378640777,5.894590846,Sonora,1563,100.0,Rural,3800.0,3.0,135.0,II,Noroeste,98.03,1.9699999999999989
26066,Ures,20.8680488974,1.3983700863,4.1466922339,Sonora,8851,59.1119647497458,Rural,2121708.0,248.0,1609.0,II,Noroeste,99.59,0.4099999999999966
26067,Villa Hidalgo,23.4939759036,1.9262934089,2.4805102764,Sonora,1430,100.0,Rural,175389.0,123.0,291.0,II,Noroeste,99.09,0.9099999999999966
26068,Villa Pesqueira,24.0518590998,3.133072407,9.8825831703,Sonora,1118,100.0,Rural,37996.0,36.0,25.0,II,Noroeste,98.08,1.9200000000000017
26069,Yécora,74.8396065013,27.7844311377,39.2429426861,Sonora,4920,100.0,Rural,340235.0,71.0,1100.0,II,Noroeste,93.04,6.959999999999994
26070,General Plutarco Elías Calles,45.5457747107,5.2895591743,6.8484919444,Sonora,13780,16.9811320754717,Urbano,8215049.0,603.0,2257.0,II,Noroeste,98.94,1.0600000000000023
26071,Benito Juárez,49.4031767429,8.6401638379,22.840342189,Sonora,21887,26.44949056517568,Urbano,8447321.0,389.0,2166.0,II,Noroeste,98.59,1.4099999999999966
26072,San Ignacio Río Muerto,57.177877313,13.0138559159,51.8531446476,Sonora,14635,23.97676802186539,Urbano,2506159.0,176.0,3560.0,II,Noroeste,95.25,4.75
27001,Balancán,61.8043762828,15.743584169,67.608332393,Tabasco,59351,66.95253660426953,Rural,1515019.0,26.0,1160.0,XI,Frontera Sur,92.76,7.239999999999995
27002,Cárdenas,56.0826447581,14.6381050461,40.9622834037,Tabasco,243275,37.940191141712056,Urbano,7390659.0,30.0,2649.0,XI,Frontera Sur,94.89,5.109999999999999
27003,Centla,76.7861351222,35.1960046791,79.3052827147,Tabasco,107951,57.9892729108577,Rural,3006444.0,28.0,262.0,XI,Frontera Sur,82.94,17.060000000000002
27004,Centro,35.8057118373,6.4020908474,16.9561448765,Tabasco,683636,17.27732301985267,Urbano,64348140.0,94.0,76804.0,XI,Frontera Sur,98.66,1.3400000000000034
27005,Comalcalco,54.9301723998,11.805699384,54.2229436215,Tabasco,214878,52.95330373514273,Rural,5303060.0,25.0,1360.0,XI,Frontera Sur,97.41,2.5900000000000034
27006,Cunduacán,60.3365731188,16.4223562195,50.8072656791,Tabasco,137257,62.76109779464799,Rural,2464842.0,18.0,922.0,XI,Frontera Sur,92.39,7.609999999999999
27007,Emiliano Zapata,56.2467358795,11.197981818,31.2586792317,Tabasco,32313,19.18422925757435,Urbano,4117168.0,128.0,2019.0,XI,Frontera Sur,99.06,0.9399999999999977
27008,Huimanguillo,62.0935121122,16.8995220092,50.6453618171,Tabasco,191136,55.66716892683744,Rural,3391116.0,18.0,1823.0,XI,Frontera Sur,84.9,15.099999999999994
27009,Jalapa,51.81887552,10.5399814423,58.2608043142,Tabasco,37754,86.75372145997775,Rural,2354248.0,62.0,1174.0,XI,Frontera Sur,96.32,3.680000000000007
27010,Jalpa de Méndez,57.6954172605,17.8478473289,63.9074302974,Tabasco,91200,47.8125,Urbano,3964414.0,43.0,1002.0,XI,Frontera Sur,94.31,5.689999999999998
27011,Jonuta,65.4156862554,18.9906522529,72.2784726646,Tabasco,30973,76.15019533141769,Rural,708450.0,23.0,641.0,XI,Frontera Sur,94.01,5.989999999999995
27012,Macuspana,69.3152962692,24.4744375098,58.5439052023,Tabasco,158621,57.39403988122632,Rural,1018097.0,6.0,1379.0,XI,Frontera Sur,77.28,22.72
27013,Nacajuca,48.2258970698,11.0831709659,26.6170424429,Tabasco,150303,32.09383711569297,Urbano,14957968.0,100.0,5231.0,XI,Frontera Sur,98.49,1.5100000000000051
27014,Paraíso,50.2008256641,14.0059031979,50.5736319187,Tabasco,96741,44.810369956895215,Urbano,4971817.0,51.0,1135.0,XI,Frontera Sur,96.92,3.0799999999999983
27015,Tacotalpa,62.4278576971,18.9837496625,66.2433886587,Tabasco,47927,77.4552965969078,Rural,2000606.0,42.0,883.0,XI,Frontera Sur,95.99,4.010000000000005
27016,Teapa,52.92336686,7.6339121336,34.9177690722,Tabasco,58741,43.446655657888016,Urbano,2053157.0,35.0,1011.0,XI,Frontera Sur,95.06,4.939999999999998
27017,Tenosique,54.0686874263,11.8155001592,44.915029946,Tabasco,62396,43.9932046926085,Urbano,5837615.0,94.0,3346.0,XI,Frontera Sur,91.29,8.709999999999994
28001,Abasolo,56.1387826806,4.3923736695,10.685129689,Tamaulipas,9878,46.80097185665114,Urbano,3364316.0,343.0,1292.0,IX,Golfo Norte,96.58,3.4200000000000017
28002,Aldama,52.5896990845,5.9675389043,41.7175569116,Tamaulipas,29443,51.31610229935808,Rural,10414535.0,363.0,4805.0,IX,Golfo Norte,96.66,3.3400000000000034
28003,Altamira,42.1430865215,5.5707803754,8.264550613,Tamaulipas,271196,8.774465700084072,Urbano,268851462.0,997.0,72307.0,IX,Golfo Norte,98.5,1.5
28004,Antiguo Morelos,50.1007087334,5.2541152263,35.470964792,Tamaulipas,9060,61.50110375275938,Rural,1166596.0,132.0,1018.0,IX,Golfo Norte,90.79,9.209999999999994
28005,Burgos,47.6551465064,3.7480591034,31.1545204107,Tamaulipas,4455,100.0,Rural,0.0,0.0,0.0,IX,Golfo Norte,93.42,6.579999999999998
28006,Bustamante,75.5019486628,22.2193253595,82.0723021099,Tamaulipas,7548,100.0,Rural,0.0,0.0,0.0,IX,Golfo Norte,55.47,44.53
28007,Camargo,40.9646382098,2.753431713,4.2354178079,Tamaulipas,16874,44.45300462249615,Urbano,14701620.0,889.0,4558.0,VI,Río Bravo,99.61,0.39000000000000057
28008,Casas,58.264887571,12.0850012355,64.9864096862,Tamaulipas,4418,100.0,Rural,204600.0,49.0,141.0,IX,Golfo Norte,77.27,22.730000000000004
28009,Ciudad Madero,23.3546220279,2.2871627753,3.7066923743,Tamaulipas,205933,0.0,Urbano,252287803.0,1225.0,56428.0,IX,Golfo Norte,99.06,0.9399999999999977
28010,Cruillas,53.7282392027,6.6186046512,40.0664451827,Tamaulipas,1764,100.0,Rural,244409.0,146.0,280.0,IX,Golfo Norte,95.14,4.859999999999999
28011,Gómez Farías,46.1100691017,5.7479022705,39.1411648569,Tamaulipas,8483,100.0,Rural,112691.0,14.0,102.0,IX,Golfo Norte,94.78,5.219999999999999
28012,González,61.3050320314,10.8504883347,32.4035047381,Tamaulipas,41971,34.89552309928284,Urbano,19048287.0,459.0,7227.0,IX,Golfo Norte,97.58,2.4200000000000017
28013,Güémez,52.428597992,7.5871630619,58.0220732904,Tamaulipas,15349,100.0,Rural,733377.0,49.0,469.0,IX,Golfo Norte,95.29,4.709999999999994
28014,Guerrero,31.4741239892,0.9083557951,5.7412398922,Tamaulipas,4090,15.623471882640583,Urbano,2417727.0,636.0,866.0,VI,Río Bravo,95.4,4.599999999999994
28015,Gustavo Díaz Ordaz,45.7629661218,5.0406117135,8.9565859797,Tamaulipas,15814,23.69419501707348,Urbano,8041788.0,513.0,2215.0,VI,Río Bravo,98.24,1.7600000000000051
28016,Hidalgo,69.7838957506,12.4284510889,54.5704758533,Tamaulipas,17203,45.27117363250596,Urbano,1837206.0,108.0,1573.0,IX,Golfo Norte,96.67,3.3299999999999983
28017,Jaumave,60.6866032503,12.477292772,56.7033910109,Tamaulipas,16093,60.93953892996955,Rural,3010990.0,188.0,1227.0,IX,Golfo Norte,94.46,5.540000000000006
28018,Jiménez,60.4939443535,5.9774140753,18.2978723404,Tamaulipas,6419,31.952017448200653,Urbano,1405916.0,221.0,969.0,IX,Golfo Norte,99.2,0.7999999999999972
28019,Llera,54.9088759377,7.6131761853,42.9187791384,Tamaulipas,15022,75.50925309546,Rural,2086961.0,143.0,1434.0,IX,Golfo Norte,94.51,5.489999999999995
28020,Mainero,57.0004992511,8.2980529206,41.8372441338,Tamaulipas,2129,100.0,Rural,264528.0,129.0,218.0,IX,Golfo Norte,99.11,0.8900000000000006
28021,El Mante,39.6504693149,3.6048338213,11.4753177174,Tamaulipas,106485,22.96379771798845,Urbano,79279923.0,747.0,32375.0,IX,Golfo Norte,99.34,0.6599999999999966
28022,Matamoros,34.612843795,3.3583887348,4.0204956937,Tamaulipas,543427,5.033242735454809,Urbano,424748798.0,784.0,98647.0,VI,Río Bravo,97.81,2.1899999999999977
28023,Méndez,42.2876842606,6.1531145982,32.406086543,Tamaulipas,4580,100.0,Rural,177584.0,41.0,371.0,IX,Golfo Norte,88.61,11.39
28024,Mier,34.2692555591,0.1985175636,0.1289075089,Tamaulipas,6487,6.566980114074303,Urbano,3155134.0,494.0,1200.0,VI,Río Bravo,99.02,0.980000000000004
28025,Miguel Alemán,39.1161487307,4.3727407116,2.620803421,Tamaulipas,26451,13.024082265320782,Urbano,16675701.0,636.0,4603.0,VI,Río Bravo,99.83,0.1700000000000017
28026,Miquihuana,81.3437586493,24.4921118184,73.0694713534,Tamaulipas,3726,100.0,Rural,127591.0,34.0,652.0,IX,Golfo Norte,72.07,27.930000000000007
28027,Nuevo Laredo,33.5699040069,3.1456389132,2.0470095136,Tamaulipas,425115,0.3022711501593686,Urbano,452009281.0,1063.0,75933.0,VI,Río Bravo,99.49,0.5100000000000051
28028,Nuevo Morelos,60.1973474801,6.4830238727,22.5464190981,Tamaulipas,3893,29.1548933984074,Urbano,960793.0,252.0,584.0,IX,Golfo Norte,98.13,1.8700000000000045
28029,Ocampo,56.6114641147,8.7517904328,51.7899970444,Tamaulipas,13393,59.26230120212052,Rural,1381082.0,105.0,778.0,IX,Golfo Norte,94.71,5.290000000000006
28030,Padilla,56.0500210084,7.2042683426,27.9409495021,Tamaulipas,13804,37.60504201680672,Urbano,2282257.0,168.0,1170.0,IX,Golfo Norte,98.72,1.2800000000000011
28031,Palmillas,54.8744635193,7.3567596567,47.4785407725,Tamaulipas,1958,100.0,Rural,464878.0,243.0,335.0,IX,Golfo Norte,92.79,7.209999999999994
28032,Reynosa,27.8662861396,2.1467609676,1.4398470666,Tamaulipas,706378,2.0981684027532,Urbano,498243101.0,707.0,97989.0,VI,Río Bravo,99.31,0.6899999999999977
28033,Río Bravo,45.7058683944,6.5021807907,7.1920024019,Tamaulipas,133534,8.947533961388112,Urbano,73514106.0,555.0,37260.0,VI,Río Bravo,98.8,1.2000000000000028
28034,San Carlos,72.098240266,16.5899958431,58.0712207288,Tamaulipas,7666,100.0,Rural,539145.0,73.0,220.0,IX,Golfo Norte,88.17,11.829999999999998
28035,San Fernando,59.1994107516,10.5476361256,44.4615808655,Tamaulipas,51914,34.57063605193204,Urbano,19186387.0,373.0,7990.0,IX,Golfo Norte,93.6,6.400000000000006
28036,San Nicolás,82.8862612613,24.1328828829,92.2297297297,Tamaulipas,949,100.0,Rural,0.0,0.0,0.0,IX,Golfo Norte,18.13,81.87
28037,Soto la Marina,51.862370322,7.2314730405,35.0572098204,Tamaulipas,24449,53.736349134933945,Rural,9658178.0,408.0,2982.0,IX,Golfo Norte,92.58,7.420000000000002
28038,Tampico,28.7663191512,2.1218927723,0.937305646,Tamaulipas,297572,0.0668745715322678,Urbano,394553746.0,1326.0,78012.0,IX,Golfo Norte,99.46,0.5400000000000063
28039,Tula,62.3868524784,11.7203536954,55.118726099,Tamaulipas,28334,61.25855862215007,Rural,15935448.0,564.0,2342.0,IX,Golfo Norte,82.9,17.099999999999994
28040,Valle Hermoso,46.6882153614,3.3082286251,7.0711161928,Tamaulipas,60590,10.161742861858391,Urbano,35548765.0,592.0,8120.0,VI,Río Bravo,98.2,1.7999999999999972
28041,Victoria,33.3534131761,2.7396564771,5.5178121904,Tamaulipas,350351,5.209347197524768,Urbano,290615889.0,831.0,95551.0,IX,Golfo Norte,98.17,1.8299999999999983
28042,Villagrán,57.4629984663,9.487154908,49.3865030675,Tamaulipas,5580,100.0,Rural,505447.0,94.0,216.0,IX,Golfo Norte,98.35,1.6500000000000057
28043,Xicoténcatl,28.0087752132,2.2811169101,30.9777283069,Tamaulipas,22485,54.07160329108295,Rural,6534589.0,294.0,3345.0,IX,Golfo Norte,97.94,2.0600000000000023
29001,Amaxac de Guerrero,48.8567108107,5.7239538461,4.5895401794,Tlaxcala,11417,8.758868354208635,Urbano,662880.0,58.0,3857.0,IV,Balsas,99.57,0.4300000000000068
29002,Apetatitlán de Antonio Carvajal,42.7840371374,5.8161326392,5.0028300205,Tlaxcala,16003,7.773542460788602,Urbano,2580580.0,161.0,4158.0,IV,Balsas,98.93,1.0699999999999932
29003,Atlangatepec,58.2440785673,6.0079433853,19.1941074523,Tlaxcala,7251,100.0,Rural,929853.0,131.0,3654.0,IV,Balsas,99.03,0.9699999999999989
29004,Atltzayanca,73.4655463332,15.0567301812,20.9418506906,Tlaxcala,18167,60.19155611823636,Rural,955592.0,53.0,2485.0,IV,Balsas,98.49,1.5100000000000051
29005,Apizaco,44.1998121302,3.5112936225,1.293209589,Tlaxcala,80754,3.7162245833023753,Urbano,49922659.0,618.0,37985.0,IV,Balsas,99.5,0.5
29006,Calpulalpan,59.8696645131,7.1997533189,4.2285457503,Tlaxcala,51349,20.496991178017097,Urbano,7697236.0,150.0,14305.0,XIII,Aguas del Valle de México,98.64,1.3599999999999994
29007,El Carmen Tequexquitla,87.8457376176,22.8643704887,18.5104692899,Tlaxcala,17337,19.22477937359405,Urbano,705341.0,41.0,3585.0,IV,Balsas,92.7,7.299999999999997
29008,Cuapiaxtla,75.300416424,13.4695765315,12.1905269197,Tlaxcala,16292,38.19052295605205,Urbano,1444223.0,89.0,3856.0,IV,Balsas,99.49,0.5100000000000051
29009,Cuaxomulco,55.4579276773,5.1175243394,15.6293463143,Tlaxcala,5928,45.79959514170041,Urbano,896401.0,151.0,3900.0,IV,Balsas,98.8,1.2000000000000028
29010,Chiautempan,58.1867257376,9.0609571458,5.4917993639,Tlaxcala,73227,5.95545358952299,Urbano,19286864.0,263.0,29257.0,IV,Balsas,97.56,2.4399999999999977
29011,Muñoz de Domingo Arenas,43.6638942205,2.3073149925,5.2249946684,Tlaxcala,4812,100.0,Rural,305128.0,64.0,5055.0,IV,Balsas,98.34,1.6599999999999966
29012,Españita,69.3656765677,7.1507150715,14.598459846,Tlaxcala,9430,66.92470837751856,Rural,661878.0,70.0,2863.0,IV,Balsas,98.8,1.2000000000000028
29013,Huamantla,63.8899675201,13.7320525288,7.3664773319,Tlaxcala,98961,18.56893119511727,Urbano,26151407.0,265.0,19863.0,IV,Balsas,98.87,1.1299999999999955
29014,Hueyotlipan,76.6350461588,8.7383166103,6.9040032269,Tlaxcala,15219,42.66377554372824,Urbano,1411886.0,93.0,6054.0,IV,Balsas,99.2,0.7999999999999972
29015,Ixtacuixtla de Mariano Matamoros,55.7527588918,6.6933289255,6.6380530952,Tlaxcala,39058,30.13211121921245,Urbano,305658.0,8.0,10810.0,IV,Balsas,97.73,2.269999999999996
29016,Ixtenco,68.2286255411,8.0355790043,8.4415584416,Tlaxcala,7539,1.3662289428306142,Urbano,1568014.0,209.0,2683.0,IV,Balsas,99.52,0.480000000000004
29017,Mazatecochco de José María Morelos,90.4066475941,27.3022372733,19.2129471431,Tlaxcala,11604,0.2068252326783868,Urbano,678588.0,59.0,5958.0,IV,Balsas,98.99,1.0100000000000051
29018,Contla de Juan Cuamatzi,64.7856034715,13.1532616665,12.4485167586,Tlaxcala,38579,13.621400243655875,Urbano,1340948.0,35.0,6356.0,IV,Balsas,99.36,0.6400000000000006
29019,Tepetitla de Lardizábal,72.0633680669,11.223699303,4.1971791351,Tlaxcala,22275,2.298540965207632,Urbano,268641.0,12.0,10054.0,IV,Balsas,99.42,0.5799999999999983
29020,Sanctórum de Lázaro Cárdenas,81.3064828774,6.8342666379,3.833728193,Tlaxcala,9480,11.318565400843882,Urbano,394962.0,42.0,6966.0,XIII,Aguas del Valle de México,99.7,0.29999999999999716
29021,Nanacamilpa de Mariano Arista,67.9354977894,5.5004027897,0.9524756314,Tlaxcala,18783,28.65356971729756,Urbano,1850050.0,99.0,6956.0,XIII,Aguas del Valle de México,99.45,0.5499999999999972
29022,Acuamanala de Miguel Hidalgo,40.4581597222,4.0515625,7.5347222222,Tlaxcala,6432,100.0,Rural,45575.0,7.0,995.0,IV,Balsas,99.5,0.5
29023,Natívitas,61.8774689796,10.3034284131,11.6431178175,Tlaxcala,26337,51.057447697156086,Rural,1623990.0,62.0,6035.0,IV,Balsas,98.65,1.3499999999999943
29024,Panotla,44.2696299731,6.2180043486,7.7563794217,Tlaxcala,28362,39.27085536986108,Urbano,458981.0,16.0,2800.0,IV,Balsas,99.42,0.5799999999999983
29025,San Pablo del Monte,73.8151386828,17.9751547188,21.8141950079,Tlaxcala,82731,1.2462075884493116,Urbano,6841088.0,83.0,43524.0,IV,Balsas,97.49,2.510000000000005
29026,Santa Cruz Tlaxcala,48.225151089,5.3517189276,6.0021380555,Tlaxcala,24124,6.615818272259991,Urbano,859252.0,36.0,8950.0,IV,Balsas,99.61,0.39000000000000057
29027,Tenancingo,76.3055009882,15.5610723347,10.2752753013,Tlaxcala,12975,0.6396917148362236,Urbano,406640.0,31.0,3966.0,IV,Balsas,98.16,1.8400000000000034
29028,Teolocholco,63.1285914573,13.6826275304,11.7995458804,Tlaxcala,25297,3.759339052061509,Urbano,760859.0,30.0,4012.0,IV,Balsas,99.06,0.9399999999999977
29029,Tepeyanco,47.2940578049,5.2085182569,5.6143681349,Tlaxcala,13331,50.25129397644588,Rural,277949.0,21.0,2000.0,IV,Balsas,99.29,0.7099999999999937
29030,Terrenate,73.6977044623,6.8805482576,6.4549994414,Tlaxcala,15582,40.3029136182775,Urbano,539303.0,35.0,1855.0,IV,Balsas,99.23,0.769999999999996
29031,Tetla de la Solidaridad,53.3907156614,5.417513292,5.3977274083,Tlaxcala,35446,12.207301246967218,Urbano,4048222.0,115.0,8455.0,IV,Balsas,98.98,1.019999999999996
29032,Tetlatlahuca,52.4838564658,5.8931748831,8.4603688153,Tlaxcala,13579,36.04094557773032,Urbano,340727.0,25.0,985.0,IV,Balsas,99.12,0.8799999999999955
29033,Tlaxcala,25.0366667989,1.3535426927,1.0247339734,Tlaxcala,99918,2.2118136872235232,Urbano,39802743.0,398.0,35651.0,IV,Balsas,99.72,0.28000000000000114
29034,Tlaxco,67.5362082009,8.2000469636,8.4159525237,Tlaxcala,45754,35.60344450758404,Urbano,1062578.0,23.0,6006.0,IV,Balsas,99.12,0.8799999999999955
29035,Tocatlán,71.6810512654,8.3792991564,5.3536664504,Tlaxcala,6306,1.2052013954963527,Urbano,361865.0,57.0,1963.0,IV,Balsas,99.22,0.7800000000000011
29036,Totolac,42.1176826666,5.0181775669,2.8397734041,Tlaxcala,22529,42.57623507479249,Urbano,1623344.0,72.0,3018.0,IV,Balsas,99.07,0.9300000000000068
29037,Ziltlaltépec de Trinidad Sánchez Santos,78.7302936631,17.1333627732,19.8056966218,Tlaxcala,9220,24.88069414316703,Urbano,143740.0,16.0,6358.0,IV,Balsas,95.82,4.180000000000007
29038,Tzompantepec,47.2839073572,6.6199142058,13.3909908688,Tlaxcala,18033,29.972827593855712,Urbano,1318173.0,73.0,12055.0,IV,Balsas,96.7,3.299999999999997
29039,Xaloztoc,65.8434671359,10.1992195615,5.6731914234,Tlaxcala,25650,11.793372319688109,Urbano,947555.0,37.0,6267.0,IV,Balsas,99.33,0.6700000000000017
29040,Xaltocan,55.8667012301,5.8234822929,8.7440377138,Tlaxcala,10654,69.8047681621926,Rural,754487.0,71.0,6354.0,IV,Balsas,98.7,1.2999999999999972
29041,Papalotla de Xicohténcatl,64.5813739768,12.1458234508,7.0166578242,Tlaxcala,33517,0.7100874183250291,Urbano,1031606.0,31.0,3333.0,IV,Balsas,99.32,0.6800000000000068
29042,Xicohtzinco,51.1516126281,6.6910535004,5.3378329647,Tlaxcala,14197,0.0,Urbano,1023904.0,72.0,3177.0,IV,Balsas,99.61,0.39000000000000057
29043,Yauhquemehcan,48.979743607,6.1866630518,1.8871818512,Tlaxcala,42272,14.397236941710826,Urbano,3210687.0,76.0,7856.0,IV,Balsas,99.52,0.480000000000004
29044,Zacatelco,57.7313913456,6.6134200693,4.9875036778,Tlaxcala,45722,0.295262674423691,Urbano,7495096.0,164.0,11422.0,IV,Balsas,99.23,0.769999999999996
29045,Benito Juárez,80.6839108508,4.4641288433,2.7330405076,Tlaxcala,6222,0.5946640951462553,Urbano,400050.0,64.0,3749.0,XIII,Aguas del Valle de México,99.81,0.18999999999999773
29046,Emiliano Zapata,83.6885714286,4.7746938776,6.4897959184,Tlaxcala,5003,32.76034379372377,Urbano,278343.0,56.0,1236.0,IV,Balsas,99.35,0.6500000000000057
29047,Lázaro Cárdenas,75.9145523476,3.3642461359,3.9078448527,Tlaxcala,3559,12.419218881708344,Urbano,205101.0,58.0,1580.0,IV,Balsas,99.26,0.7399999999999949
29048,La Magdalena Tlaltelulco,,,,Tlaxcala,19036,0.0,Urbano,1162764.0,61.0,5425.0,IV,Balsas,8.77,91.23
29049,San Damián Texóloc,56.5933274802,3.9529411765,7.1641791045,Tlaxcala,5894,1.051917203936206,Urbano,723124.0,123.0,5498.0,IV,Balsas,98.33,1.6700000000000017
29050,San Francisco Tetlanohcan,67.3761027509,12.6274822269,12.50224031,Tlaxcala,11776,0.2547554347826087,Urbano,1216040.0,103.0,2663.0,IV,Balsas,99.78,0.21999999999999886
29051,San Jerónimo Zacualpan,53.5945267386,4.4795380367,5.5736881747,Tlaxcala,4097,0.8786917256529168,Urbano,332717.0,81.0,1000.0,IV,Balsas,99.22,0.7800000000000011
29052,San José Teacalco,81.0387363074,11.7872678203,15.8596602635,Tlaxcala,6477,4.616334722865524,Urbano,487854.0,76.0,2856.0,IV,Balsas,99.42,0.5799999999999983
29053,San Juan Huactzinco,64.9245004694,10.081534129,3.8487327343,Tlaxcala,7697,0.2338573470183188,Urbano,174390.0,23.0,1694.0,IV,Balsas,98.33,1.6700000000000017
29054,San Lorenzo Axocomanitla,53.6348079374,3.8869470235,3.4589477517,Tlaxcala,5694,0.1756234632946961,Urbano,117580.0,21.0,3830.0,IV,Balsas,99.79,0.20999999999999375
29055,San Lucas Tecopilco,75.2210456651,6.1972203839,6.1548643283,Tlaxcala,3115,7.158908507223114,Urbano,369238.0,120.0,2030.0,IV,Balsas,99.03,0.9699999999999989
29056,Santa Ana Nopalucan,69.9657480315,7.0426509186,10.1706036745,Tlaxcala,7953,0.0251477429900666,Urbano,713701.0,90.0,3300.0,IV,Balsas,99.43,0.5699999999999932
